filename,rootclass,vowelclass,consclass
bangla1247,2,0,0
bangla1248,2,0,0
bangla1249,2,0,0
bangla1250,2,0,0
bangla1251,2,0,0
bangla1252,2,0,0
bangla1253,2,0,0
bangla1254,2,0,0
bangla1255,2,0,0
bangla1256,2,0,0
bangla1257,2,0,0
bangla1258,2,0,0
bangla1259,2,0,0
bangla1260,2,0,0
bangla1261,2,0,0
bangla1262,2,0,0
bangla1263,2,0,0
bangla1264,2,0,0
bangla1265,2,0,0
bangla1266,2,0,0
bangla1267,2,0,0
bangla1268,2,0,0
bangla1269,2,0,0
bangla1270,2,0,0
bangla1271,2,0,0
bangla1272,2,0,0
bangla1273,2,0,0
bangla1274,2,0,0
bangla1275,2,0,0
bangla1276,2,0,0
bangla1277,2,0,0
bangla1278,2,0,0
bangla1279,2,0,0
bangla1280,2,0,0
bangla1281,2,0,0
bangla1282,2,0,0
bangla1283,2,0,0
bangla1284,2,0,0
bangla1285,2,0,0
bangla1286,2,0,0
bangla1287,2,0,0
bangla1288,2,0,0
bangla1289,2,0,0
bangla1290,2,0,0
bangla1291,2,0,0
bangla1292,2,0,0
bangla1293,2,0,0
bangla1294,2,0,0
bangla1295,2,0,0
bangla1296,2,0,0
bangla1297,2,0,0
bangla1298,2,0,0
bangla1299,2,0,0
bangla1300,2,0,0
bangla1301,2,0,0
bangla1302,2,0,0
bangla1303,2,0,0
bangla1304,2,0,0
bangla1305,2,0,0
bangla1306,2,0,0
bangla1307,2,0,0
bangla1308,2,0,0
bangla1309,2,0,0
bangla1310,2,0,0
bangla1311,2,0,0
bangla1312,2,0,0
bangla1313,2,0,0
bangla1314,2,0,0
bangla1315,2,0,0
bangla1316,2,0,0
bangla1317,2,0,0
bangla1318,2,0,0
bangla1319,2,0,0
bangla1320,2,0,0
bangla1321,2,0,0
bangla1322,2,0,0
bangla1323,2,0,0
bangla1324,2,0,0
bangla1325,2,0,0
bangla1326,2,0,0
bangla1327,2,0,0
bangla1328,2,0,0
bangla1329,2,0,0
bangla1330,2,0,0
bangla1331,2,0,0
bangla1332,2,0,0
bangla1333,2,0,0
bangla1334,2,0,0
bangla1335,2,0,0
bangla1336,2,0,0
bangla1337,2,0,0
bangla1338,2,0,0
bangla1339,2,0,0
bangla1340,2,0,0
bangla1341,2,0,0
bangla1342,2,0,0
bangla1343,2,0,0
bangla1344,2,0,0
bangla1345,2,0,0
bangla1346,2,0,0
bangla1347,2,0,0
bangla1348,2,0,0
bangla1349,2,0,0
bangla1350,2,0,0
bangla1351,2,0,0
bangla1352,2,0,0
bangla1353,2,0,0
bangla1354,2,0,0
bangla1355,2,0,0
bangla1356,2,0,0
bangla1357,2,0,0
bangla1358,2,0,0
bangla1359,2,0,0
bangla1360,2,0,0
bangla1361,2,0,0
bangla1362,2,0,0
bangla1363,2,0,0
bangla1364,2,0,0
bangla1365,2,0,0
bangla1366,2,0,0
bangla1367,2,0,0
bangla1368,2,0,0
bangla1369,2,0,0
bangla1370,2,0,0
bangla1371,2,0,0
bangla1372,2,0,0
bangla1373,2,0,0
bangla1374,2,0,0
bangla1375,2,0,0
bangla1376,2,0,0
bangla1377,2,0,0
bangla1378,2,0,0
bangla1379,2,0,0
bangla1380,2,0,0
bangla1381,2,0,0
bangla1382,2,0,0
bangla1383,2,0,0
bangla1384,2,0,0
bangla1385,2,0,0
bangla1386,2,0,0
bangla1387,2,0,0
bangla1388,2,0,0
bangla1389,2,0,0
bangla1390,2,0,0
bangla1391,2,0,0
bangla1392,2,0,0
bangla1393,2,0,0
bangla1394,2,0,0
bangla1395,2,0,0
bangla1396,2,0,0
bangla1397,2,0,0
bangla1398,2,0,0
bangla1399,2,0,0
bangla1400,2,0,0
bangla1401,2,0,0
bangla1402,2,0,0
bangla1403,2,0,0
bangla1404,2,0,0
bangla1405,2,0,0
bangla1406,2,0,0
bangla1407,2,0,0
bangla1408,2,0,0
bangla1409,2,0,0
bangla1410,2,0,0
bangla1411,2,0,0
bangla1412,2,0,0
bangla1413,2,0,0
bangla1414,2,0,0
bangla1415,2,0,0
bangla1416,2,0,0
bangla1417,2,0,0
bangla1418,2,0,0
bangla1419,2,0,0
bangla1420,2,0,0
bangla1421,2,0,0
bangla1422,2,0,0
bangla1423,2,0,0
bangla1424,2,0,0
bangla1425,2,0,0
bangla1426,2,0,0
bangla1427,2,0,0
bangla1428,2,0,0
bangla1429,2,0,0
bangla1430,2,0,0
bangla1431,2,0,0
bangla1432,2,0,0
bangla1433,2,0,0
bangla1434,2,0,0
bangla1435,2,0,0
bangla1436,2,0,0
bangla1437,2,0,0
bangla1438,2,0,0
bangla1439,2,0,0
bangla1440,2,0,0
bangla1441,2,0,0
bangla1442,2,0,0
bangla1443,2,0,0
bangla1444,2,0,0
bangla1445,2,0,0
bangla1446,2,0,0
bangla1447,2,0,0
bangla1448,2,0,0
bangla1449,2,0,0
bangla1450,2,0,0
bangla1451,2,0,0
bangla1452,2,0,0
bangla1453,2,0,0
bangla1454,2,0,0
bangla1455,2,0,0
bangla1456,2,0,0
bangla1457,2,0,0
bangla1458,2,0,0
bangla1459,2,0,0
bangla1460,2,0,0
bangla1461,2,0,0
bangla1462,2,0,0
bangla1463,2,0,0
bangla1464,2,0,0
bangla1465,2,0,0
bangla1466,2,0,0
bangla1467,2,0,0
bangla1468,2,0,0
bangla1469,2,0,0
bangla1470,2,0,0
bangla1471,2,0,0
bangla1472,2,0,0
bangla1473,2,0,0
bangla1474,2,0,0
bangla1475,2,0,0
bangla1476,2,0,0
bangla1477,2,0,0
bangla1478,2,0,0
bangla1479,2,0,0
bangla1480,2,0,0
bangla1481,2,0,0
bangla1482,2,0,0
bangla1483,2,0,0
bangla1484,2,0,0
bangla1485,2,0,0
bangla1486,2,0,0
bangla1487,2,0,0
bangla1488,2,0,0
bangla1489,2,0,0
bangla1490,2,0,0
bangla1491,2,0,0
bangla1492,2,0,0
bangla1493,2,0,0
bangla1494,2,0,0
bangla1495,2,0,0
bangla1496,2,0,0
bangla1497,2,0,0
bangla1498,2,0,0
bangla1499,2,0,0
bangla1500,2,0,0
bangla1501,2,0,0
bangla1502,2,0,0
bangla1503,2,0,0
bangla1504,2,0,0
bangla1505,2,0,0
bangla1506,2,0,0
bangla1507,2,0,0
bangla1508,2,0,0
bangla1509,2,0,0
bangla1510,2,0,0
bangla1511,2,0,0
bangla1512,2,0,0
bangla1513,2,0,0
bangla1514,2,0,0
bangla1515,2,0,0
bangla1516,2,0,0
bangla1517,2,0,0
bangla1518,2,0,0
bangla1519,2,0,0
bangla1520,2,0,0
bangla1521,2,0,0
bangla1522,2,0,0
bangla1523,2,0,0
bangla1524,2,0,0
bangla1525,2,0,0
bangla1526,2,0,0
bangla1527,2,0,0
bangla1528,2,0,0
bangla1529,2,0,0
bangla1530,2,0,0
bangla1531,2,0,0
bangla1532,2,0,0
bangla1533,2,0,0
bangla1534,2,0,0
bangla1535,2,0,0
bangla1536,2,0,0
bangla1537,2,0,0
bangla1538,2,0,0
bangla1539,2,0,0
bangla1540,2,0,0
bangla1541,2,0,0
bangla1542,2,0,0
bangla1543,2,0,0
bangla1544,2,0,0
bangla1545,2,0,0
bangla1546,2,0,0
bangla1547,2,0,0
bangla1548,2,0,0
bangla1549,2,0,0
bangla1550,2,0,0
bangla1551,2,0,0
bangla1552,2,0,0
bangla1553,2,0,0
bangla1554,2,0,0
bangla1555,2,0,0
bangla1556,2,0,0
bangla1557,2,0,0
bangla1558,2,0,0
bangla1559,2,0,0
bangla1560,2,0,0
bangla1561,2,0,0
bangla1562,2,0,0
bangla1563,2,0,0
bangla1564,2,0,0
bangla1565,2,0,0
bangla1566,2,0,0
bangla1567,2,0,0
bangla1568,2,0,0
bangla1569,2,0,0
bangla1570,2,0,0
bangla1571,2,0,0
bangla1572,2,0,0
bangla1573,2,0,0
bangla1574,2,0,0
bangla1575,2,0,0
bangla1576,2,0,0
bangla1577,2,0,0
bangla1578,2,0,0
bangla1579,2,0,0
bangla1580,2,0,0
bangla1581,2,0,0
bangla1582,2,0,0
bangla1583,2,0,0
bangla1584,2,0,0
bangla1585,2,0,0
bangla1586,2,0,0
bangla1587,2,0,0
bangla1588,2,0,0
bangla1589,2,0,0
bangla1590,2,0,0
bangla1591,2,0,0
bangla1592,2,0,0
bangla1593,2,0,0
bangla1594,2,0,0
bangla1595,2,0,0
bangla1596,2,0,0
bangla1597,2,0,0
bangla1598,2,0,0
bangla1599,2,0,0
bangla1600,2,0,0
bangla1601,2,0,0
bangla1602,2,0,0
bangla1603,2,0,0
bangla1604,2,0,0
bangla1605,2,0,0
bangla1606,2,0,0
bangla1607,2,0,0
bangla1608,2,0,0
bangla1609,2,0,0
bangla1610,2,0,0
bangla1611,2,0,0
bangla1612,2,0,0
bangla1613,2,0,0
bangla1614,2,0,0
bangla1615,2,0,0
bangla1616,2,0,0
bangla1617,2,0,0
bangla1618,2,0,0
bangla1619,2,0,0
bangla1620,2,0,0
bangla1621,2,0,0
bangla1622,2,0,0
bangla1623,2,0,0
bangla1624,2,0,0
bangla1625,2,0,0
bangla1626,2,0,0
bangla1627,2,0,0
bangla1628,2,0,0
bangla1629,2,0,0
bangla1630,2,0,0
bangla1631,2,0,0
bangla1632,2,0,0
bangla1633,2,0,0
bangla1634,2,0,0
bangla1635,2,0,0
bangla1636,2,0,0
bangla1637,2,0,0
bangla1638,2,0,0
bangla1639,2,0,0
bangla1640,2,0,0
bangla1641,2,0,0
bangla1642,2,0,0
bangla1643,2,0,0
bangla1644,2,0,0
bangla1645,2,0,0
bangla1646,2,0,0
bangla1647,2,0,0
bangla1648,2,0,0
bangla1649,2,0,0
bangla1650,2,0,0
bangla1651,2,0,0
bangla1652,2,0,0
bangla1653,2,0,0
bangla1654,2,0,0
bangla1655,2,0,0
bangla1656,2,0,0
bangla1657,2,0,0
bangla1658,2,0,0
bangla1659,2,0,0
bangla1660,2,0,0
bangla1661,2,0,0
bangla1662,2,0,0
bangla1663,2,0,0
bangla1664,2,0,0
bangla1665,2,0,0
bangla1666,2,0,0
bangla1667,2,0,0
bangla1668,2,0,0
bangla1669,2,0,0
bangla1670,2,0,0
bangla1671,2,0,0
bangla1672,2,0,0
bangla1673,2,0,0
bangla1674,2,0,0
bangla1675,2,0,0
bangla1676,2,0,0
bangla1677,2,0,0
bangla1678,2,0,0
bangla1679,2,0,0
bangla1680,2,0,0
bangla1681,2,0,0
bangla1682,2,0,0
bangla1683,2,0,0
bangla1684,2,0,0
bangla1685,2,0,0
bangla1686,2,0,0
bangla1687,2,0,0
bangla1688,2,0,0
bangla1689,2,0,0
bangla1690,2,0,0
bangla1691,2,0,0
bangla1692,2,0,0
bangla1693,2,0,0
bangla1694,2,0,0
bangla1695,2,0,0
bangla1696,2,0,0
bangla1697,2,0,0
bangla1698,2,0,0
bangla1699,2,0,0
bangla1700,2,0,0
bangla1701,2,0,0
bangla1702,2,0,0
bangla1703,2,0,0
bangla1704,2,0,0
bangla1705,2,0,0
bangla1706,2,0,0
bangla1707,2,0,0
bangla1708,2,0,0
bangla1709,2,0,0
bangla1710,2,0,0
bangla1711,2,0,0
bangla1712,2,0,0
bangla1713,2,0,0
bangla1714,2,0,0
bangla1715,2,0,0
bangla1716,2,0,0
bangla1717,2,0,0
bangla1718,2,0,0
bangla1719,2,0,0
bangla1720,2,0,0
bangla1721,2,0,0
bangla1722,2,0,0
bangla1723,2,0,0
bangla1724,2,0,0
bangla1725,2,0,0
bangla1726,2,0,0
bangla1727,2,0,0
bangla1728,2,0,0
bangla1729,2,0,0
bangla1730,2,0,0
bangla1731,2,0,0
bangla1732,2,0,0
bangla1733,2,0,0
bangla1734,2,0,0
bangla1735,2,0,0
bangla1736,2,0,0
bangla1737,2,0,0
bangla1738,2,0,0
bangla1739,2,0,0
bangla1740,2,0,0
bangla1741,2,0,0
bangla1742,2,0,0
bangla1743,2,0,0
bangla1744,2,0,0
bangla1745,2,0,0
bangla1746,2,0,0
bangla1747,2,0,0
bangla1748,2,0,0
bangla1749,2,0,0
bangla1750,2,0,0
bangla1751,2,0,0
bangla1752,2,0,0
bangla1753,2,0,0
bangla1754,2,0,0
bangla1755,2,0,0
bangla1756,2,0,0
bangla1757,2,0,0
bangla1758,2,0,0
bangla1759,2,0,0
bangla1760,2,0,0
bangla1761,2,0,0
bangla1762,2,0,0
bangla1763,2,0,0
bangla1764,2,0,0
bangla1765,2,0,0
bangla1766,2,0,0
bangla1767,2,0,0
bangla1768,2,0,0
bangla1769,2,0,0
bangla1770,2,0,0
bangla1771,2,0,0
bangla1772,2,0,0
bangla1773,2,0,0
bangla1774,2,0,0
bangla1775,2,0,0
bangla1776,2,0,0
bangla1777,2,0,0
bangla1778,2,0,0
bangla1779,2,0,0
bangla1780,2,0,0
bangla1781,2,0,0
bangla1782,2,0,0
bangla1783,2,0,0
bangla1784,2,0,0
bangla1785,2,0,0
bangla1786,2,0,0
bangla1787,2,0,0
bangla1788,2,0,0
bangla1789,2,0,0
bangla1790,2,0,0
bangla1791,2,0,0
bangla1792,2,0,0
bangla1793,2,0,0
bangla1794,2,0,0
bangla1795,2,0,0
bangla1796,2,0,0
bangla1797,2,0,0
bangla1798,2,0,0
bangla1799,2,0,0
bangla1800,2,0,0
bangla1801,2,0,0
bangla1802,2,0,0
bangla1803,2,0,0
bangla1804,2,0,0
bangla1805,2,0,0
bangla1806,2,0,0
bangla1807,2,0,0
bangla1808,2,0,0
bangla1809,2,0,0
bangla1810,2,0,0
bangla1811,2,0,0
bangla1812,2,0,0
bangla1813,2,0,0
bangla1814,2,0,0
bangla1815,2,0,0
bangla1816,2,0,0
bangla1817,2,0,0
bangla1818,2,0,0
bangla1819,2,0,0
bangla1820,2,0,0
bangla1821,2,0,0
bangla1822,2,0,0
bangla1823,2,0,0
bangla1824,2,0,0
bangla1825,2,0,0
bangla1826,2,0,0
bangla1827,2,0,0
bangla1828,2,0,0
bangla1829,2,0,0
bangla1830,2,0,0
bangla1831,2,0,0
bangla1832,2,0,0
bangla1833,2,0,0
bangla1834,2,0,0
bangla1835,2,0,0
bangla1836,2,0,0
bangla1837,2,0,0
bangla1838,2,0,0
bangla1839,2,0,0
bangla1840,2,0,0
bangla1841,2,0,0
bangla1842,2,0,0
bangla1843,2,0,0
bangla1844,2,0,0
bangla1845,2,0,0
bangla1846,2,0,0
bangla1847,2,0,0
bangla1848,2,0,0
bangla1849,2,0,0
bangla1850,2,0,0
bangla1851,2,0,0
bangla1852,2,0,0
bangla1853,2,0,0
bangla1854,2,0,0
bangla1855,2,0,0
bangla1856,2,0,0
bangla1857,2,0,0
bangla1858,2,0,0
bangla1859,2,0,0
bangla1860,2,0,0
bangla1861,2,0,0
bangla1862,2,0,0
bangla1863,2,0,0
bangla1864,2,0,0
bangla1865,2,0,0
bangla1866,2,0,0
bangla1867,2,0,0
bangla1868,2,0,0
bangla1869,2,0,0
bangla1870,2,0,0
bangla1871,2,0,0
bangla1872,2,0,0
bangla1873,2,0,0
bangla1874,2,0,0
bangla1875,2,0,0
bangla1876,2,0,0
bangla1877,2,0,0
bangla1878,2,0,0
bangla1879,2,0,0
bangla1880,2,0,0
bangla1881,2,0,0
bangla1882,2,0,0
bangla1883,2,0,0
bangla1884,2,0,0
bangla1885,2,0,0
bangla1886,2,0,0
bangla1887,2,0,0
bangla1888,2,0,0
bangla1889,2,0,0
bangla1890,2,0,0
bangla1891,2,0,0
bangla1892,2,0,0
bangla1893,2,0,0
bangla1894,2,0,0
bangla1895,2,0,0
bangla1896,2,0,0
bangla1897,2,0,0
bangla1898,2,0,0
bangla1899,2,0,0
bangla1900,2,0,0
bangla1901,2,0,0
bangla1902,2,0,0
bangla1903,2,0,0
bangla1904,2,0,0
bangla1905,2,0,0
bangla1906,2,0,0
bangla1907,2,0,0
bangla1908,2,0,0
bangla1909,2,0,0
bangla1910,2,0,0
bangla1911,2,0,0
bangla1912,2,0,0
bangla1913,2,0,0
bangla1914,2,0,0
bangla1915,2,0,0
bangla1916,2,0,0
bangla1917,2,0,0
bangla1918,2,0,0
bangla1919,2,0,0
bangla1920,2,0,0
bangla1921,2,0,0
bangla1922,2,0,0
bangla1923,2,0,0
bangla1924,2,0,0
bangla1925,2,0,0
bangla1926,2,0,0
bangla1927,2,0,0
bangla1928,2,0,0
bangla1929,2,0,0
bangla1930,2,0,0
bangla1931,2,0,0
bangla1932,2,0,0
bangla1933,2,0,0
bangla1934,2,0,0
bangla1935,2,0,0
bangla1936,2,0,0
bangla1937,2,0,0
bangla1938,2,0,0
bangla1939,2,0,0
bangla1940,2,0,0
bangla1941,2,0,0
bangla1942,2,0,0
bangla1943,2,0,0
bangla1944,2,0,0
bangla1945,2,0,0
bangla1946,2,0,0
bangla1947,2,0,0
bangla1948,2,0,0
bangla1949,2,0,0
bangla1950,2,0,0
bangla1951,2,0,0
bangla1952,2,0,0
bangla1953,2,0,0
bangla1954,2,0,0
bangla1955,2,0,0
bangla1956,2,0,0
bangla1957,2,0,0
bangla1958,2,0,0
bangla1959,2,0,0
bangla1960,2,0,0
bangla1961,2,0,0
bangla1962,2,0,0
bangla1963,2,0,0
bangla1964,2,0,0
bangla1965,2,0,0
bangla1966,2,0,0
bangla1967,2,0,0
bangla1968,2,0,0
bangla1969,2,0,0
bangla1970,2,0,0
bangla1971,2,0,0
bangla1972,2,0,0
bangla1973,2,0,0
bangla1974,2,0,0
bangla1975,3,0,0
bangla1976,3,0,0
bangla1977,3,0,0
bangla1978,3,0,0
bangla1979,3,0,0
bangla1980,3,0,0
bangla1981,3,0,0
bangla1982,3,0,0
bangla1983,3,0,0
bangla1984,3,0,0
bangla1985,3,0,0
bangla1986,3,0,0
bangla1987,3,0,0
bangla1988,3,0,0
bangla1989,3,0,0
bangla1990,3,0,0
bangla1991,3,0,0
bangla1992,3,0,0
bangla1993,3,0,0
bangla1994,3,0,0
bangla1995,3,0,0
bangla1996,3,0,0
bangla1997,3,0,0
bangla1998,3,0,0
bangla1999,3,0,0
bangla2000,3,0,0
bangla2001,3,0,0
bangla2002,3,0,0
bangla2003,3,0,0
bangla2004,3,0,0
bangla2005,3,0,0
bangla2006,3,0,0
bangla2007,3,0,0
bangla2008,3,0,0
bangla2009,3,0,0
bangla2010,3,0,0
bangla2011,3,0,0
bangla2012,3,0,0
bangla2013,3,0,0
bangla2014,3,0,0
bangla2015,3,0,0
bangla2016,3,0,0
bangla2017,3,0,0
bangla2018,3,0,0
bangla2019,3,0,0
bangla2020,3,0,0
bangla2021,3,0,0
bangla2022,3,0,0
bangla2023,3,0,0
bangla2024,3,0,0
bangla2025,3,0,0
bangla2026,3,0,0
bangla2027,3,0,0
bangla2028,3,0,0
bangla2029,3,0,0
bangla2030,3,0,0
bangla2031,3,0,0
bangla2032,3,0,0
bangla2033,3,0,0
bangla2034,3,0,0
bangla2035,3,0,0
bangla2036,3,0,0
bangla2037,3,0,0
bangla2038,3,0,0
bangla2039,3,0,0
bangla2040,3,0,0
bangla2041,3,0,0
bangla2042,3,0,0
bangla2043,3,0,0
bangla2044,3,0,0
bangla2045,3,0,0
bangla2046,3,0,0
bangla2047,3,0,0
bangla2048,3,0,0
bangla2049,3,0,0
bangla2050,3,0,0
bangla2051,3,0,0
bangla2052,3,0,0
bangla2053,3,0,0
bangla2054,3,0,0
bangla2055,3,0,0
bangla2056,3,0,0
bangla2057,3,0,0
bangla2058,3,0,0
bangla2059,3,0,0
bangla2060,3,0,0
bangla2061,3,0,0
bangla2062,3,0,0
bangla2063,3,0,0
bangla2064,3,0,0
bangla2065,3,0,0
bangla2066,3,0,0
bangla2067,3,0,0
bangla2068,3,0,0
bangla2069,3,0,0
bangla2070,3,0,0
bangla2071,3,0,0
bangla2072,3,0,0
bangla2073,3,0,0
bangla2074,3,0,0
bangla2075,3,0,0
bangla2076,3,0,0
bangla2077,3,0,0
bangla2078,3,0,0
bangla2079,3,0,0
bangla2080,3,0,0
bangla2081,3,0,0
bangla2082,3,0,0
bangla2083,3,0,0
bangla2084,3,0,0
bangla2085,3,0,0
bangla2086,3,0,0
bangla2087,3,0,0
bangla2088,3,0,0
bangla2089,3,0,0
bangla2090,3,0,0
bangla2091,3,0,0
bangla2092,3,0,0
bangla2093,3,0,0
bangla2094,3,0,0
bangla2095,3,0,0
bangla2096,3,0,0
bangla2097,3,0,0
bangla2098,3,0,0
bangla2099,3,0,0
bangla2100,3,0,0
bangla2101,3,0,0
bangla2102,3,0,0
bangla2103,3,0,0
bangla2104,3,0,0
bangla2105,3,0,0
bangla2106,3,0,0
bangla2107,3,0,0
bangla2108,3,0,0
bangla2109,3,0,0
bangla2110,3,0,0
bangla2111,3,0,0
bangla2112,3,0,0
bangla2113,3,0,0
bangla2114,3,0,0
bangla2115,3,0,0
bangla2116,3,0,0
bangla2117,3,0,0
bangla2118,3,0,0
bangla2119,3,0,0
bangla2120,3,0,0
bangla2121,3,0,0
bangla2122,3,0,0
bangla2123,3,0,0
bangla2124,3,0,0
bangla2125,3,0,0
bangla2126,3,0,0
bangla2127,3,0,0
bangla2128,3,0,0
bangla2129,3,0,0
bangla2130,3,0,0
bangla2131,3,0,0
bangla2132,3,0,0
bangla2133,3,0,0
bangla2134,3,0,0
bangla2135,3,0,0
bangla2136,3,0,0
bangla2137,3,0,0
bangla2138,3,0,0
bangla2139,3,0,0
bangla2140,3,0,0
bangla2141,3,0,0
bangla2142,3,0,0
bangla2143,3,0,0
bangla2144,3,0,0
bangla2145,3,0,0
bangla2146,3,0,0
bangla2147,3,0,0
bangla2148,3,0,0
bangla2149,3,0,0
bangla2150,3,0,0
bangla2151,3,0,0
bangla2152,3,0,0
bangla2153,3,0,0
bangla2154,3,0,0
bangla2155,3,0,0
bangla2156,3,0,0
bangla2157,3,0,0
bangla2158,3,0,0
bangla2159,3,0,0
bangla2160,3,0,0
bangla2161,3,0,0
bangla2162,3,0,0
bangla2163,3,0,0
bangla2164,3,0,0
bangla2165,3,0,0
bangla2166,3,0,0
bangla2167,3,0,0
bangla2168,3,0,0
bangla2169,3,0,0
bangla2170,3,0,0
bangla2171,3,0,0
bangla2172,3,0,0
bangla2173,3,0,0
bangla2174,3,0,0
bangla2175,3,0,0
bangla2176,3,0,0
bangla2177,3,0,0
bangla2178,3,0,0
bangla2179,3,0,0
bangla2180,3,0,0
bangla2181,3,0,0
bangla2182,3,0,0
bangla2183,3,0,0
bangla2184,3,0,0
bangla2185,3,0,0
bangla2186,3,0,0
bangla2187,3,0,0
bangla2188,3,0,0
bangla2189,3,0,0
bangla2190,3,0,0
bangla2191,3,0,0
bangla2192,3,0,0
bangla2193,3,0,0
bangla2194,3,0,0
bangla2195,3,0,0
bangla2196,3,0,0
bangla2197,3,0,0
bangla2198,3,0,0
bangla2199,3,0,0
bangla2200,3,0,0
bangla2201,3,0,0
bangla2202,3,0,0
bangla2203,3,0,0
bangla2204,3,0,0
bangla2205,3,0,0
bangla2206,3,0,0
bangla2207,3,0,0
bangla2208,3,0,0
bangla2209,3,0,0
bangla2210,3,0,0
bangla2211,3,0,0
bangla2212,3,0,0
bangla2213,3,0,0
bangla2214,3,0,0
bangla2215,3,0,0
bangla2216,3,0,0
bangla2217,3,0,0
bangla2218,3,0,0
bangla2219,3,0,0
bangla2220,3,0,0
bangla2221,3,0,0
bangla2222,3,0,0
bangla2223,3,0,0
bangla2224,3,0,0
bangla2225,3,0,0
bangla2226,3,0,0
bangla2227,3,0,0
bangla2228,3,0,0
bangla2229,3,0,0
bangla2230,3,0,0
bangla2231,3,0,0
bangla2232,3,0,0
bangla2233,3,0,0
bangla2234,3,0,0
bangla2235,3,0,0
bangla2236,3,0,0
bangla2237,3,0,0
bangla2238,3,0,0
bangla2239,3,0,0
bangla2240,3,0,0
bangla2241,3,0,0
bangla2242,3,0,0
bangla2243,3,0,0
bangla2244,3,0,0
bangla2245,3,0,0
bangla2246,3,0,0
bangla2247,3,0,0
bangla2248,3,0,0
bangla2249,3,0,0
bangla2250,3,0,0
bangla2251,3,0,0
bangla2252,3,0,0
bangla2253,3,0,0
bangla2254,3,0,0
bangla2255,3,0,0
bangla2256,3,0,0
bangla2257,3,0,0
bangla2258,3,0,0
bangla2259,3,0,0
bangla2260,3,0,0
bangla2261,3,0,0
bangla2262,3,0,0
bangla2263,3,0,0
bangla2264,3,0,0
bangla2265,3,0,0
bangla2266,3,0,0
bangla2267,3,0,0
bangla2268,3,0,0
bangla2269,3,0,0
bangla2270,3,0,0
bangla2271,3,0,0
bangla2272,3,0,0
bangla2273,3,0,0
bangla2274,3,0,0
bangla2275,3,0,0
bangla2276,3,0,0
bangla2277,3,0,0
bangla2278,3,0,0
bangla2279,3,0,0
bangla2280,3,0,0
bangla2281,3,0,0
bangla2282,3,0,0
bangla2283,3,0,0
bangla2284,3,0,0
bangla2285,3,0,0
bangla2286,3,0,0
bangla2287,3,0,0
bangla2288,3,0,0
bangla2289,3,0,0
bangla2290,3,0,0
bangla2291,3,0,0
bangla2292,3,0,0
bangla2293,3,0,0
bangla2294,3,0,0
bangla2295,3,0,0
bangla2296,3,0,0
bangla2297,3,0,0
bangla2298,3,0,0
bangla2299,3,0,0
bangla2300,3,0,0
bangla2301,3,0,0
bangla2302,3,0,0
bangla2303,3,0,0
bangla2304,3,0,0
bangla2305,3,0,0
bangla2306,3,0,0
bangla2307,3,0,0
bangla2308,3,0,0
bangla2309,3,0,0
bangla2310,3,0,0
bangla2311,3,0,0
bangla2312,3,0,0
bangla2313,3,0,0
bangla2314,3,0,0
bangla2315,3,0,0
bangla2316,3,0,0
bangla2317,3,0,0
bangla2318,3,0,0
bangla2319,3,0,0
bangla2320,3,0,0
bangla2321,3,0,0
bangla2322,3,0,0
bangla2323,3,0,0
bangla2324,3,0,0
bangla2325,3,0,0
bangla2326,3,0,0
bangla2327,3,0,0
bangla2328,3,0,0
bangla2329,3,0,0
bangla2330,3,0,0
bangla2331,3,0,0
bangla2332,3,0,0
bangla2333,3,0,0
bangla2334,3,0,0
bangla2335,3,0,0
bangla2336,3,0,0
bangla2337,3,0,0
bangla2338,3,0,0
bangla2339,3,0,0
bangla2340,3,0,0
bangla2341,3,0,0
bangla2342,3,0,0
bangla2343,3,0,0
bangla2344,3,0,0
bangla2345,3,0,0
bangla2346,3,0,0
bangla2347,3,0,0
bangla2348,3,0,0
bangla2349,3,0,0
bangla2350,3,0,0
bangla2351,3,0,0
bangla2352,3,0,0
bangla2353,3,0,0
bangla2354,3,0,0
bangla2355,3,0,0
bangla2356,3,0,0
bangla2357,3,0,0
bangla2358,3,0,0
bangla2359,3,0,0
bangla2360,3,0,0
bangla2361,3,0,0
bangla2362,3,0,0
bangla2363,3,0,0
bangla2364,3,0,0
bangla2365,3,0,0
bangla2366,3,0,0
bangla2367,3,0,0
bangla2368,3,0,0
bangla2369,3,0,0
bangla2370,3,0,0
bangla2371,3,0,0
bangla2372,3,0,0
bangla2373,3,0,0
bangla2374,3,0,0
bangla2375,3,0,0
bangla2376,3,0,0
bangla2377,3,0,0
bangla2378,3,0,0
bangla2379,3,0,0
bangla2380,3,0,0
bangla2381,3,0,0
bangla2382,3,0,0
bangla2383,3,0,0
bangla2384,3,0,0
bangla2385,3,0,0
bangla2386,3,0,0
bangla2387,3,0,0
bangla2388,3,0,0
bangla2389,3,0,0
bangla2390,3,0,0
bangla2391,3,0,0
bangla2392,3,0,0
bangla2393,3,0,0
bangla2394,3,0,0
bangla2395,3,0,0
bangla2396,3,0,0
bangla2397,3,0,0
bangla2398,3,0,0
bangla2399,3,0,0
bangla2400,3,0,0
bangla2401,3,0,0
bangla2402,3,0,0
bangla2403,3,0,0
bangla2404,3,0,0
bangla2405,3,0,0
bangla2406,3,0,0
bangla2407,3,0,0
bangla2408,3,0,0
bangla2409,3,0,0
bangla2410,3,0,0
bangla2411,3,0,0
